TransactionID,Date,Year,Month,Month_Name,Quarter,Season,State,District,Product,Category,Quantity_MT,Unit_Price,Discount_Pct,Revenue,COGS,Gross_Profit,Channel,SalesRep,CustomerType,ReturnFlag
TXN00138,9/25/2023,2023,9,Sep,Q3,Rabi,Maharashtra,Aurangabad,Urea,Nitrogenous,102,537.6,0.104,54835.2,28560,26275.2,Online Portal,SR-022,Cooperative,No
TXN00139,10/18/2022,2022,10,Oct,Q4,Rabi,Uttar Pradesh,Lucknow,NPK 10-26-26,Complex,202,1140,0.05,230280,165640,64640,Government Scheme,SR-006,Large Farmer,No
TXN00140,10/27/2023,2023,10,Oct,Q4,Rabi,Karnataka,Belagavi,DAP,Phosphatic,462,1341.9,0.006,619957.8,415800,204157.8,Direct Farm,SR-025,Small Farmer,No
TXN00141,7/12/2023,2023,7,Jul,Q3,Kharif,Gujarat,Rajkot,Zinc Sulphate,Micronutrient,320,331.45,0.053,106064,57600,48464,Government Scheme,SR-007,Small Farmer,No
TXN00142,5/30/2024,2024,5,May,Q2,Kharif,Punjab,Jalandhar,Zinc Sulphate,Micronutrient,279,322,0.08,89838,50220,39618,Dealer,SR-008,Cooperative,No
TXN00143,4/23/2022,2022,4,Apr,Q2,Kharif,Uttar Pradesh,Agra,SSP,Phosphatic,494,409.5,0.025,202293,98800,103493,Direct Farm,SR-025,Large Farmer,No
TXN00144,11/3/2023,2023,11,Nov,Q4,Rabi,Punjab,Ludhiana,Zinc Sulphate,Micronutrient,392,331.8,0.052,130065.6,70560,59505.6,Direct Farm,SR-013,Medium Farmer,No
TXN00145,2/18/2025,2025,2,Feb,Q1,Rabi,Maharashtra,Pune,Calcium Nitrate,Nitrogenous,451,774.35,0.089,349231.85,225500,123731.85,Cooperative Society,SR-001,Cooperative,No
TXN00146,10/4/2023,2023,10,Oct,Q4,Rabi,Karnataka,Mangaluru,Calcium Nitrate,Nitrogenous,373,784.55,0.077,292637.15,186500,106137.15,Government Scheme,SR-004,Cooperative,No
TXN00147,10/28/2023,2023,10,Oct,Q4,Rabi,Haryana,Rohtak,Zinc Sulphate,Micronutrient,435,320.95,0.083,139613.25,78300,61313.25,Government Scheme,SR-003,Cooperative,No
TXN00148,5/14/2023,2023,5,May,Q2,Kharif,Bihar,Darbhanga,Calcium Nitrate,Nitrogenous,278,842.35,0.009,234173.3,139000,95173.3,Government Scheme,SR-024,Large Farmer,No
TXN00149,11/14/2023,2023,11,Nov,Q4,Rabi,Haryana,Gurugram,DAP,Phosphatic,281,1267.65,0.061,356209.65,252900,103309.65,Government Scheme,SR-012,Medium Farmer,No
TXN00150,7/30/2022,2022,7,Jul,Q3,Kharif,Haryana,Ambala,NPK 10-26-26,Complex,98,1113.6,0.072,109132.8,80360,28772.8,Dealer,SR-006,Cooperative,No
TXN00151,2/28/2025,2025,2,Feb,Q1,Rabi,Karnataka,Mangaluru,Ammonium Sulphate,Nitrogenous,452,573.95,0.117,259425.4,158200,101225.4,Government Scheme,SR-005,Cooperative,No
TXN00152,8/18/2024,2024,8,Aug,Q3,Kharif,Gujarat,Vadodara,SSP,Phosphatic,312,417.06,0.007,130122.72,62400,67722.72,Online Portal,SR-003,Large Farmer,No
TXN00153,7/14/2024,2024,7,Jul,Q3,Kharif,Uttar Pradesh,Lucknow,Ammonium Sulphate,Nitrogenous,435,627.9,0.034,273136.5,152250,120886.5,Dealer,SR-020,Cooperative,No
TXN00154,4/3/2025,2025,4,Apr,Q2,Kharif,Andhra Pradesh,Guntur,Zinc Sulphate,Micronutrient,475,316.05,0.097,150123.75,85500,64623.75,Direct Farm,SR-011,Cooperative,No
TXN00155,11/5/2022,2022,11,Nov,Q4,Rabi,Uttar Pradesh,Varanasi,DAP,Phosphatic,425,1204.2,0.108,511785,382500,129285,Government Scheme,SR-023,Small Farmer,No
TXN00156,12/20/2022,2022,12,Dec,Q4,Rabi,Uttar Pradesh,Agra,Zinc Sulphate,Micronutrient,234,327.95,0.063,76740.3,42120,34620.3,Online Portal,SR-006,Large Farmer,No
TXN00157,8/3/2023,2023,8,Aug,Q3,Kharif,Bihar,Bhagalpur,Ammonium Sulphate,Nitrogenous,357,603.2,0.072,215342.4,124950,90392.4,Government Scheme,SR-003,Large Farmer,No
TXN00158,2/16/2025,2025,2,Feb,Q1,Rabi,Bihar,Gaya,SSP,Phosphatic,380,377.16,0.102,143320.8,76000,67320.8,Online Portal,SR-028,Medium Farmer,No
TXN00159,6/16/2022,2022,6,Jun,Q2,Kharif,Karnataka,Mysuru,Ammonium Sulphate,Nitrogenous,168,574.6,0.116,96532.8,58800,37732.8,Cooperative Society,SR-005,Small Farmer,No
TXN00160,2/18/2025,2025,2,Feb,Q1,Rabi,Bihar,Gaya,MOP,Potassic,353,824.4,0.084,291013.2,211800,79213.2,Online Portal,SR-003,Cooperative,No
TXN00161,1/12/2024,2024,1,Jan,Q1,Rabi,Uttar Pradesh,Kanpur,SSP,Phosphatic,102,372.12,0.114,37956.24,20400,17556.24,Government Scheme,SR-025,Cooperative,No
TXN00162,4/9/2023,2023,4,Apr,Q2,Kharif,Haryana,Faridabad,DAP,Phosphatic,161,1213.65,0.101,195397.65,144900,50497.65,Dealer,SR-017,Small Farmer,No
TXN00163,9/26/2022,2022,9,Sep,Q3,Rabi,Karnataka,Mangaluru,MOP,Potassic,93,880.2,0.022,81858.6,55800,26058.6,Online Portal,SR-026,Medium Farmer,No
TXN00164,3/31/2022,2022,3,Mar,Q1,Kharif,Bihar,Gaya,NPK 10-26-26,Complex,237,1112.4,0.073,263638.8,194340,69298.8,Cooperative Society,SR-008,Medium Farmer,No
TXN00165,8/18/2024,2024,8,Aug,Q3,Kharif,Madhya Pradesh,Gwalior,Zinc Sulphate,Micronutrient,246,317.8,0.092,78178.8,44280,33898.8,Cooperative Society,SR-017,Cooperative,No
TXN00166,2/13/2023,2023,2,Feb,Q1,Rabi,Karnataka,Mysuru,SSP,Phosphatic,36,387.66,0.077,13955.76,7200,6755.76,Government Scheme,SR-018,Small Farmer,No
TXN00167,9/13/2022,2022,9,Sep,Q3,Rabi,Rajasthan,Jaipur,MOP,Potassic,149,851.4,0.054,126858.6,89400,37458.6,Online Portal,SR-005,Cooperative,No
TXN00168,3/31/2023,2023,3,Mar,Q1,Kharif,Gujarat,Vadodara,Urea,Nitrogenous,222,596.4,0.006,132400.8,62160,70240.8,Online Portal,SR-012,Medium Farmer,No
TXN00169,6/17/2022,2022,6,Jun,Q2,Kharif,Maharashtra,Nashik,Urea,Nitrogenous,173,532.8,0.112,92174.4,48440,43734.4,Government Scheme,SR-026,Medium Farmer,No
TXN00170,3/20/2022,2022,3,Mar,Q1,Kharif,Rajasthan,Ajmer,MOP,Potassic,398,823.5,0.085,327753,238800,88953,Cooperative Society,SR-020,Small Farmer,No
TXN00171,2/8/2022,2022,2,Feb,Q1,Rabi,Rajasthan,Jodhpur,MOP,Potassic,290,798.3,0.113,231507,174000,57507,Online Portal,SR-017,Cooperative,No
TXN00172,8/14/2023,2023,8,Aug,Q3,Kharif,Madhya Pradesh,Gwalior,DAP,Phosphatic,34,1310.85,0.029,44568.9,30600,13968.9,Online Portal,SR-015,Small Farmer,No
TXN00173,10/20/2024,2024,10,Oct,Q4,Rabi,Karnataka,Belagavi,Urea,Nitrogenous,333,562.8,0.062,187412.4,93240,94172.4,Direct Farm,SR-023,Medium Farmer,No
TXN00174,5/29/2024,2024,5,May,Q2,Kharif,Uttar Pradesh,Meerut,Ammonium Sulphate,Nitrogenous,133,605.8,0.068,80571.4,46550,34021.4,Direct Farm,SR-022,Small Farmer,No
TXN00175,1/9/2024,2024,1,Jan,Q1,Rabi,Punjab,Bathinda,Urea,Nitrogenous,209,537,0.105,112233,58520,53713,Dealer,SR-021,Cooperative,No
TXN00176,6/4/2023,2023,6,Jun,Q2,Kharif,Uttar Pradesh,Kanpur,DAP,Phosphatic,186,1310.85,0.029,243818.1,167400,76418.1,Dealer,SR-025,Large Farmer,No
TXN00177,4/1/2022,2022,4,Apr,Q2,Kharif,Maharashtra,Kolhapur,Ammonium Sulphate,Nitrogenous,426,599.95,0.077,255578.7,149100,106478.7,Cooperative Society,SR-023,Cooperative,Yes
TXN00178,1/9/2023,2023,1,Jan,Q1,Rabi,Haryana,Gurugram,Zinc Sulphate,Micronutrient,28,337.75,0.035,9457,5040,4417,Dealer,SR-026,Medium Farmer,No
TXN00179,10/9/2023,2023,10,Oct,Q4,Rabi,Rajasthan,Kota,Calcium Nitrate,Nitrogenous,427,794.75,0.065,339358.25,213500,125858.25,Government Scheme,SR-002,Medium Farmer,No
TXN00180,1/2/2024,2024,1,Jan,Q1,Rabi,Uttar Pradesh,Kanpur,SSP,Phosphatic,73,379.68,0.096,27716.64,14600,13116.64,Cooperative Society,SR-029,Cooperative,No
TXN00181,3/2/2024,2024,3,Mar,Q1,Kharif,Maharashtra,Nashik,Zinc Sulphate,Micronutrient,364,329,0.06,119756,65520,54236,Online Portal,SR-009,Small Farmer,No
TXN00182,6/11/2022,2022,6,Jun,Q2,Kharif,Bihar,Darbhanga,MOP,Potassic,289,868.5,0.035,250996.5,173400,77596.5,Dealer,SR-003,Large Farmer,No
TXN00183,9/20/2023,2023,9,Sep,Q3,Rabi,Gujarat,Gandhinagar,Calcium Nitrate,Nitrogenous,95,779.45,0.083,74047.75,47500,26547.75,Government Scheme,SR-015,Small Farmer,No
TXN00184,6/9/2024,2024,6,Jun,Q2,Kharif,Rajasthan,Jaipur,DAP,Phosphatic,353,1246.05,0.077,439855.65,317700,122155.65,Government Scheme,SR-017,Medium Farmer,No
TXN00185,10/20/2022,2022,10,Oct,Q4,Rabi,Karnataka,Mangaluru,Urea,Nitrogenous,74,595.2,0.008,44044.8,20720,23324.8,Government Scheme,SR-012,Cooperative,No
TXN00186,3/8/2022,2022,3,Mar,Q1,Kharif,Karnataka,Mysuru,Zinc Sulphate,Micronutrient,495,334.25,0.045,165453.75,89100,76353.75,Cooperative Society,SR-025,Small Farmer,No
TXN00187,10/9/2022,2022,10,Oct,Q4,Rabi,Andhra Pradesh,Kurnool,Calcium Nitrate,Nitrogenous,170,783.7,0.078,133229,85000,48229,Direct Farm,SR-004,Small Farmer,No
TXN00188,10/19/2024,2024,10,Oct,Q4,Rabi,Andhra Pradesh,Vijayawada,DAP,Phosphatic,144,1224.45,0.093,176320.8,129600,46720.8,Cooperative Society,SR-007,Large Farmer,No
TXN00189,2/14/2023,2023,2,Feb,Q1,Rabi,Punjab,Amritsar,DAP,Phosphatic,241,1321.65,0.021,318517.65,216900,101617.65,Cooperative Society,SR-003,Large Farmer,No
TXN00190,5/13/2022,2022,5,May,Q2,Kharif,Andhra Pradesh,Nellore,SSP,Phosphatic,466,404.88,0.036,188674.08,93200,95474.08,Direct Farm,SR-023,Medium Farmer,No
TXN00191,11/7/2024,2024,11,Nov,Q4,Rabi,Madhya Pradesh,Bhopal,NPK 10-26-26,Complex,415,1179.6,0.017,489534,340300,149234,Cooperative Society,SR-001,Large Farmer,No
TXN00192,3/18/2025,2025,3,Mar,Q1,Kharif,Maharashtra,Nagpur,MOP,Potassic,323,804.6,0.106,259885.8,193800,66085.8,Dealer,SR-010,Cooperative,No
TXN00193,12/12/2024,2024,12,Dec,Q4,Rabi,Bihar,Bhagalpur,DAP,Phosphatic,74,1192.05,0.117,88211.7,66600,21611.7,Dealer,SR-015,Cooperative,No
TXN00194,12/7/2023,2023,12,Dec,Q4,Rabi,Haryana,Rohtak,MOP,Potassic,403,795.6,0.116,320626.8,241800,78826.8,Cooperative Society,SR-017,Small Farmer,No
TXN00195,11/27/2024,2024,11,Nov,Q4,Rabi,Haryana,Ambala,MOP,Potassic,92,864.9,0.039,79570.8,55200,24370.8,Direct Farm,SR-012,Large Farmer,No
TXN00196,5/29/2023,2023,5,May,Q2,Kharif,Madhya Pradesh,Ujjain,SSP,Phosphatic,74,388.5,0.075,28749,14800,13949,Online Portal,SR-018,Small Farmer,No
TXN00197,12/12/2022,2022,12,Dec,Q4,Rabi,Karnataka,Belagavi,MOP,Potassic,97,828.9,0.079,80403.3,58200,22203.3,Online Portal,SR-011,Small Farmer,No
TXN00198,6/16/2022,2022,6,Jun,Q2,Kharif,Uttar Pradesh,Meerut,SSP,Phosphatic,343,409.5,0.025,140458.5,68600,71858.5,Online Portal,SR-014,Small Farmer,No
TXN00199,1/22/2025,2025,1,Jan,Q1,Rabi,Rajasthan,Udaipur,Zinc Sulphate,Micronutrient,135,316.05,0.097,42666.75,24300,18366.75,Cooperative Society,SR-010,Cooperative,No
TXN00200,5/3/2022,2022,5,May,Q2,Kharif,Haryana,Hisar,Calcium Nitrate,Nitrogenous,257,802.4,0.056,206216.8,128500,77716.8,Government Scheme,SR-020,Medium Farmer,No
TXN00201,10/16/2023,2023,10,Oct,Q4,Rabi,Maharashtra,Nagpur,MOP,Potassic,399,860.4,0.044,343299.6,239400,103899.6,Online Portal,SR-004,Large Farmer,No
TXN00202,8/13/2024,2024,8,Aug,Q3,Kharif,Punjab,Jalandhar,Zinc Sulphate,Micronutrient,136,344.05,0.017,46790.8,24480,22310.8,Dealer,SR-010,Cooperative,No
TXN00203,5/6/2024,2024,5,May,Q2,Kharif,Madhya Pradesh,Indore,Ammonium Sulphate,Nitrogenous,488,605.15,0.069,295313.2,170800,124513.2,Government Scheme,SR-007,Medium Farmer,No
TXN00204,11/20/2024,2024,11,Nov,Q4,Rabi,Gujarat,Rajkot,SSP,Phosphatic,264,418.74,0.003,110547.36,52800,57747.36,Cooperative Society,SR-017,Cooperative,No
TXN00205,3/17/2023,2023,3,Mar,Q1,Kharif,Karnataka,Hubli,Urea,Nitrogenous,35,579.6,0.034,20286,9800,10486,Online Portal,SR-029,Cooperative,No
TXN00206,1/4/2025,2025,1,Jan,Q1,Rabi,Uttar Pradesh,Lucknow,Calcium Nitrate,Nitrogenous,78,759.9,0.106,59272.2,39000,20272.2,Government Scheme,SR-025,Cooperative,No
TXN00207,4/3/2022,2022,4,Apr,Q2,Kharif,Bihar,Patna,NPK 10-26-26,Complex,195,1120.8,0.066,218556,159900,58656,Dealer,SR-013,Cooperative,No
TXN00208,7/27/2023,2023,7,Jul,Q3,Kharif,Karnataka,Belagavi,DAP,Phosphatic,75,1192.05,0.117,89403.75,67500,21903.75,Cooperative Society,SR-012,Large Farmer,No
TXN00209,1/19/2024,2024,1,Jan,Q1,Rabi,Haryana,Faridabad,Calcium Nitrate,Nitrogenous,266,845.75,0.005,224969.5,133000,91969.5,Dealer,SR-005,Large Farmer,No
TXN00210,11/29/2024,2024,11,Nov,Q4,Rabi,Gujarat,Surat,MOP,Potassic,177,799.2,0.112,141458.4,106200,35258.4,Government Scheme,SR-006,Cooperative,No
TXN00211,9/5/2023,2023,9,Sep,Q3,Rabi,Karnataka,Hubli,Zinc Sulphate,Micronutrient,372,326.2,0.068,121346.4,66960,54386.4,Cooperative Society,SR-027,Small Farmer,No
TXN00212,11/10/2023,2023,11,Nov,Q4,Rabi,Punjab,Patiala,SSP,Phosphatic,417,374.64,0.108,156224.88,83400,72824.88,Dealer,SR-020,Cooperative,No
TXN00213,3/30/2025,2025,3,Mar,Q1,Kharif,Karnataka,Mysuru,Urea,Nitrogenous,308,565.2,0.058,174081.6,86240,87841.6,Online Portal,SR-021,Cooperative,No
TXN00214,5/12/2023,2023,5,May,Q2,Kharif,Uttar Pradesh,Meerut,DAP,Phosphatic,107,1347.3,0.002,144161.1,96300,47861.1,Government Scheme,SR-014,Medium Farmer,No
TXN00215,2/22/2023,2023,2,Feb,Q1,Rabi,Bihar,Darbhanga,Zinc Sulphate,Micronutrient,456,314.3,0.102,143320.8,82080,61240.8,Dealer,SR-023,Medium Farmer,No
TXN00216,3/1/2023,2023,3,Mar,Q1,Kharif,Andhra Pradesh,Kurnool,Zinc Sulphate,Micronutrient,279,334.25,0.045,93255.75,50220,43035.75,Direct Farm,SR-015,Large Farmer,No
TXN00217,12/27/2023,2023,12,Dec,Q4,Rabi,Rajasthan,Kota,Zinc Sulphate,Micronutrient,108,309.75,0.115,33453,19440,14013,Government Scheme,SR-018,Large Farmer,No
TXN00218,9/2/2023,2023,9,Sep,Q3,Rabi,Rajasthan,Jodhpur,Zinc Sulphate,Micronutrient,172,329.7,0.058,56708.4,30960,25748.4,Online Portal,SR-030,Large Farmer,No
TXN00219,9/7/2022,2022,9,Sep,Q3,Rabi,Karnataka,Belagavi,Calcium Nitrate,Nitrogenous,468,749.7,0.118,350859.6,234000,116859.6,Government Scheme,SR-025,Medium Farmer,No
TXN00220,3/28/2022,2022,3,Mar,Q1,Kharif,Rajasthan,Jaipur,Ammonium Sulphate,Nitrogenous,483,615.55,0.053,297310.65,169050,128260.65,Government Scheme,SR-024,Cooperative,No
TXN00221,2/18/2023,2023,2,Feb,Q1,Rabi,Andhra Pradesh,Kurnool,SSP,Phosphatic,80,414.54,0.013,33163.2,16000,17163.2,Online Portal,SR-008,Medium Farmer,No
TXN00222,12/23/2024,2024,12,Dec,Q4,Rabi,Madhya Pradesh,Indore,Urea,Nitrogenous,61,570,0.05,34770,17080,17690,Cooperative Society,SR-004,Medium Farmer,No
TXN00223,2/1/2025,2025,2,Feb,Q1,Rabi,Haryana,Hisar,Zinc Sulphate,Micronutrient,254,322.7,0.078,81965.8,45720,36245.8,Government Scheme,SR-011,Large Farmer,Yes
TXN00224,5/2/2022,2022,5,May,Q2,Kharif,Punjab,Bathinda,NPK 10-26-26,Complex,283,1093.2,0.089,309375.6,232060,77315.6,Dealer,SR-030,Medium Farmer,No
TXN00225,12/27/2022,2022,12,Dec,Q4,Rabi,Uttar Pradesh,Varanasi,Zinc Sulphate,Micronutrient,105,310.8,0.112,32634,18900,13734,Government Scheme,SR-029,Small Farmer,No
TXN00226,9/4/2023,2023,9,Sep,Q3,Rabi,Karnataka,Belagavi,DAP,Phosphatic,485,1190.7,0.118,577489.5,436500,140989.5,Government Scheme,SR-015,Cooperative,No
TXN00227,10/29/2024,2024,10,Oct,Q4,Rabi,Gujarat,Vadodara,NPK 10-26-26,Complex,424,1183.2,0.014,501676.8,347680,153996.8,Direct Farm,SR-024,Cooperative,Yes
TXN00228,6/11/2023,2023,6,Jun,Q2,Kharif,Haryana,Gurugram,Ammonium Sulphate,Nitrogenous,414,627.25,0.035,259681.5,144900,114781.5,Direct Farm,SR-006,Cooperative,No
TXN00229,11/21/2024,2024,11,Nov,Q4,Rabi,Maharashtra,Pune,Calcium Nitrate,Nitrogenous,352,840.65,0.011,295908.8,176000,119908.8,Direct Farm,SR-016,Large Farmer,No
TXN00230,1/14/2022,2022,1,Jan,Q1,Rabi,Rajasthan,Ajmer,NPK 10-26-26,Complex,238,1092,0.09,259896,195160,64736,Government Scheme,SR-010,Small Farmer,No
TXN00231,1/7/2024,2024,1,Jan,Q1,Rabi,Madhya Pradesh,Bhopal,DAP,Phosphatic,248,1300.05,0.037,322412.4,223200,99212.4,Cooperative Society,SR-022,Large Farmer,No
TXN00232,8/28/2023,2023,8,Aug,Q3,Kharif,Maharashtra,Kolhapur,NPK 10-26-26,Complex,122,1062,0.115,129564,100040,29524,Cooperative Society,SR-005,Cooperative,No
TXN00233,2/5/2024,2024,2,Feb,Q1,Rabi,Bihar,Darbhanga,Zinc Sulphate,Micronutrient,397,327.25,0.065,129918.25,71460,58458.25,Direct Farm,SR-025,Medium Farmer,No
TXN00234,6/17/2022,2022,6,Jun,Q2,Kharif,Andhra Pradesh,Vijayawada,Ammonium Sulphate,Nitrogenous,49,578.5,0.11,28346.5,17150,11196.5,Dealer,SR-002,Medium Farmer,No
TXN00235,1/4/2025,2025,1,Jan,Q1,Rabi,Haryana,Faridabad,Ammonium Sulphate,Nitrogenous,447,609.7,0.062,272535.9,156450,116085.9,Dealer,SR-022,Medium Farmer,No
TXN00236,9/28/2024,2024,9,Sep,Q3,Rabi,Punjab,Bathinda,Zinc Sulphate,Micronutrient,424,347.55,0.007,147361.2,76320,71041.2,Direct Farm,SR-017,Cooperative,No
TXN00237,2/28/2025,2025,2,Feb,Q1,Rabi,Uttar Pradesh,Meerut,Zinc Sulphate,Micronutrient,354,316.05,0.097,111881.7,63720,48161.7,Dealer,SR-013,Large Farmer,No
TXN00238,3/23/2023,2023,3,Mar,Q1,Kharif,Karnataka,Bengaluru,Urea,Nitrogenous,226,575.4,0.041,130040.4,63280,66760.4,Dealer,SR-018,Small Farmer,No
TXN00239,8/24/2024,2024,8,Aug,Q3,Kharif,Uttar Pradesh,Kanpur,Calcium Nitrate,Nitrogenous,102,771.8,0.092,78723.6,51000,27723.6,Cooperative Society,SR-012,Cooperative,No
TXN00240,2/13/2024,2024,2,Feb,Q1,Rabi,Bihar,Patna,MOP,Potassic,344,807.3,0.103,277711.2,206400,71311.2,Dealer,SR-006,Cooperative,No
TXN00241,9/18/2022,2022,9,Sep,Q3,Rabi,Madhya Pradesh,Bhopal,Urea,Nitrogenous,162,566.4,0.056,91756.8,45360,46396.8,Online Portal,SR-014,Cooperative,No
TXN00242,5/22/2023,2023,5,May,Q2,Kharif,Gujarat,Vadodara,MOP,Potassic,151,879.3,0.023,132774.3,90600,42174.3,Dealer,SR-002,Cooperative,No
TXN00243,2/2/2022,2022,2,Feb,Q1,Rabi,Madhya Pradesh,Indore,DAP,Phosphatic,61,1254.15,0.071,76503.15,54900,21603.15,Cooperative Society,SR-020,Small Farmer,No
TXN00244,4/1/2022,2022,4,Apr,Q2,Kharif,Bihar,Bhagalpur,NPK 10-26-26,Complex,286,1168.8,0.026,334276.8,234520,99756.8,Dealer,SR-005,Large Farmer,No
TXN00245,3/25/2025,2025,3,Mar,Q1,Kharif,Maharashtra,Kolhapur,Ammonium Sulphate,Nitrogenous,131,626.6,0.036,82084.6,45850,36234.6,Direct Farm,SR-022,Medium Farmer,No
TXN00246,9/8/2023,2023,9,Sep,Q3,Rabi,Rajasthan,Jaipur,MOP,Potassic,330,827.1,0.081,272943,198000,74943,Online Portal,SR-016,Small Farmer,No
TXN00247,2/20/2024,2024,2,Feb,Q1,Rabi,Andhra Pradesh,Kurnool,Calcium Nitrate,Nitrogenous,219,834.7,0.018,182799.3,109500,73299.3,Cooperative Society,SR-006,Cooperative,No
TXN00248,4/7/2023,2023,4,Apr,Q2,Kharif,Rajasthan,Jodhpur,Zinc Sulphate,Micronutrient,478,347.55,0.007,166128.9,86040,80088.9,Cooperative Society,SR-014,Medium Farmer,No
TXN00249,5/13/2023,2023,5,May,Q2,Kharif,Rajasthan,Jodhpur,Ammonium Sulphate,Nitrogenous,341,644.15,0.009,219655.15,119350,100305.15,Cooperative Society,SR-028,Large Farmer,No
TXN00250,1/1/2025,2025,1,Jan,Q1,Rabi,Madhya Pradesh,Bhopal,SSP,Phosphatic,203,385.98,0.081,78353.94,40600,37753.94,Online Portal,SR-002,Small Farmer,No
TXN00251,4/18/2025,2025,4,Apr,Q2,Kharif,Andhra Pradesh,Visakhapatnam,Zinc Sulphate,Micronutrient,116,313.6,0.104,36377.6,20880,15497.6,Government Scheme,SR-010,Small Farmer,No
TXN00252,1/25/2023,2023,1,Jan,Q1,Rabi,Punjab,Patiala,NPK 10-26-26,Complex,366,1112.4,0.073,407138.4,300120,107018.4,Direct Farm,SR-013,Medium Farmer,No
TXN00253,10/21/2023,2023,10,Oct,Q4,Rabi,Rajasthan,Ajmer,Zinc Sulphate,Micronutrient,283,322.7,0.078,91324.1,50940,40384.1,Government Scheme,SR-009,Large Farmer,No
TXN00254,10/15/2024,2024,10,Oct,Q4,Rabi,Gujarat,Ahmedabad,Zinc Sulphate,Micronutrient,399,314.65,0.101,125545.35,71820,53725.35,Direct Farm,SR-012,Large Farmer,No
TXN00255,4/4/2022,2022,4,Apr,Q2,Kharif,Karnataka,Mysuru,MOP,Potassic,18,872.1,0.031,15697.8,10800,4897.8,Online Portal,SR-019,Cooperative,No
TXN00256,11/9/2022,2022,11,Nov,Q4,Rabi,Madhya Pradesh,Gwalior,NPK 10-26-26,Complex,204,1118.4,0.068,228153.6,167280,60873.6,Direct Farm,SR-016,Large Farmer,No
TXN00257,9/27/2024,2024,9,Sep,Q3,Rabi,Gujarat,Rajkot,MOP,Potassic,385,814.5,0.095,313582.5,231000,82582.5,Direct Farm,SR-005,Cooperative,No
TXN00258,1/15/2025,2025,1,Jan,Q1,Rabi,Uttar Pradesh,Meerut,Urea,Nitrogenous,439,538.8,0.102,236533.2,122920,113613.2,Dealer,SR-025,Small Farmer,No
TXN00259,10/9/2022,2022,10,Oct,Q4,Rabi,Madhya Pradesh,Bhopal,MOP,Potassic,14,876.6,0.026,12272.4,8400,3872.4,Cooperative Society,SR-012,Small Farmer,No
TXN00260,9/16/2024,2024,9,Sep,Q3,Rabi,Gujarat,Ahmedabad,Urea,Nitrogenous,282,560.4,0.066,158032.8,78960,79072.8,Dealer,SR-001,Large Farmer,No
TXN00261,8/11/2023,2023,8,Aug,Q3,Kharif,Uttar Pradesh,Meerut,Calcium Nitrate,Nitrogenous,422,753.95,0.113,318166.9,211000,107166.9,Direct Farm,SR-004,Small Farmer,No
TXN00262,11/1/2022,2022,11,Nov,Q4,Rabi,Madhya Pradesh,Indore,SSP,Phosphatic,427,401.94,0.043,171628.38,85400,86228.38,Cooperative Society,SR-003,Large Farmer,No
TXN00263,7/29/2024,2024,7,Jul,Q3,Kharif,Karnataka,Mysuru,NPK 10-26-26,Complex,163,1101.6,0.082,179560.8,133660,45900.8,Dealer,SR-021,Small Farmer,No
TXN00264,4/10/2024,2024,4,Apr,Q2,Kharif,Bihar,Bhagalpur,Zinc Sulphate,Micronutrient,38,323.4,0.076,12289.2,6840,5449.2,Direct Farm,SR-003,Cooperative,No
TXN00265,11/10/2023,2023,11,Nov,Q4,Rabi,Karnataka,Bengaluru,Urea,Nitrogenous,127,585,0.025,74295,35560,38735,Online Portal,SR-016,Large Farmer,No
TXN00266,6/2/2022,2022,6,Jun,Q2,Kharif,Rajasthan,Kota,Urea,Nitrogenous,101,533.4,0.111,53873.4,28280,25593.4,Government Scheme,SR-001,Medium Farmer,No
TXN00267,10/23/2022,2022,10,Oct,Q4,Rabi,Bihar,Patna,SSP,Phosphatic,93,391.44,0.068,36403.92,18600,17803.92,Online Portal,SR-027,Cooperative,No
TXN00268,11/11/2023,2023,11,Nov,Q4,Rabi,Bihar,Muzaffarpur,DAP,Phosphatic,266,1229.85,0.089,327140.1,239400,87740.1,Government Scheme,SR-002,Small Farmer,No
TXN00269,4/21/2023,2023,4,Apr,Q2,Kharif,Punjab,Jalandhar,Calcium Nitrate,Nitrogenous,406,816.85,0.039,331641.1,203000,128641.1,Government Scheme,SR-026,Cooperative,No
TXN00270,4/13/2023,2023,4,Apr,Q2,Kharif,Maharashtra,Kolhapur,Calcium Nitrate,Nitrogenous,231,831.3,0.022,192030.3,115500,76530.3,Online Portal,SR-022,Cooperative,No
TXN00271,8/28/2023,2023,8,Aug,Q3,Kharif,Madhya Pradesh,Bhopal,DAP,Phosphatic,147,1324.35,0.019,194679.45,132300,62379.45,Direct Farm,SR-024,Cooperative,No
TXN00272,1/9/2024,2024,1,Jan,Q1,Rabi,Punjab,Ludhiana,Urea,Nitrogenous,492,577.8,0.037,284277.6,137760,146517.6,Government Scheme,SR-025,Large Farmer,No
TXN00273,9/29/2022,2022,9,Sep,Q3,Rabi,Punjab,Amritsar,Calcium Nitrate,Nitrogenous,239,793.05,0.067,189538.95,119500,70038.95,Online Portal,SR-014,Small Farmer,No
TXN00274,7/3/2022,2022,7,Jul,Q3,Kharif,Maharashtra,Kolhapur,DAP,Phosphatic,315,1252.8,0.072,394632,283500,111132,Government Scheme,SR-028,Cooperative,No
